year,title,url,author,themes,poem,lengths
1909.0,Modern Love: XXIII,/poetsorg/poem/modern-love-xxiii-0,George Meredith,['Love'],"’Tis Christmas weather, and a country house Receives us: rooms are full: we can but get An attic-crib. Such lovers will not fret At that, it is half-said. The great carouse Knocks hard upon the midnight’s hollow door, But when I knock at hers, see the pit. Why did I come here in that dullard fit? I enter, and lie couched upon the floor. Passing, I caught the coverlet’s quick beat:— Come, Shame, burn to my soul! and Pride, and Pain— Foul demons that have tortured me, enchain! Out in the freezing darkness the lambs bleat. The small bird stiffens in the low starlight. I know not how, but shuddering as I slept, I dreamed a banished angel to me crept: My feet were nourished on her breasts all night.",130
1909.0,Modern Love: XIV,/poetsorg/poem/modern-love-xiv,George Meredith,['Love'],"What soul would bargain for a cure that brings Contempt the nobler agony to kill? Rather let me bear on the bitter ill, And strike this rusty bosom with new stings! It seems there is another veering fit, Since on a gold-haired lady’s eyeballs pure. I looked with little prospect of a cure, The while her mouth’s red bow loosed shafts of wit. Just heaven! can it be true that jealousy Has decked the woman thus? and does her head Swim somewhat for possessions forfeited? Madam, you teach me many things that be. I open an old book, and there I find, That ‘Women still may love whom they deceive.’ Such love I prize not, madam: by your leave, The game you play at is not to my mind.",129
1909.0,Modern Love: III,/poetsorg/poem/modern-love-iii,George Meredith,['Love'],"This was the woman; what now of the man? But pass him. If he comes beneath a heel, He shall be crushed until he cannot feel, Or, being callous, haply till he can. But he is nothing:—nothing? Only mark The rich light striking out from her on him! Ha! what a sense it is when her eyes swim Across the man she singles, leaving dark All else! Lord God, who mad’st the thing so fair, See that I am drawn to her even now! It cannot be such harm on her cool brow To put a kiss? Yet if meet him there! But she is mine! Ah, no! I know too well I claim a star whose light is overcast: I claim a phantom-woman in the Past. The hour has struck, though I heard not the bell!",137
1909.0,Modern Love: XVIII,/poetsorg/poem/modern-love-xviii,George Meredith,['Love'],"Here Jack and Tomare are paired with Moll and Meg. Curved open to the river-reach is seen A country merry-making on the green. Fair space for signal shakings of the leg. That little screwy fiddler from his booth, Whence flows one nut-brown stream, commands the joints Of all who caper here at various points. I have known rustic revels in my youth: The May-fly pleasures of a mind at ease. An early goddess was a country lass: A charmed Amphion-oak she tripped the grass. What life was that I lived? The life of these? Heaven keep them happy! Nature they seem near. They must, I think, be wiser than I am; They have the secret of the bull and lamb. ’Tis true that when we trace its source, ’tis beer.",130
1909.0,Modern Love: VII,/poetsorg/poem/modern-love-vii,George Meredith,['Love'],"She issues radiant from her dressing-room, Like one prepared to scale an upper sphere: —By stirring up a lower, much I fear! How deftly that oiled barber lays his bloom! That long-shanked dapper Cupid with frisked curls Can make known woman torturingly fair; The gold-eyed serpent dwelling in rich hair, Awakes beneath his magic whisks and twirls. His art can take the eyes from out my head, Until I see with eyes of other men; While deeper knowledge crouches in its den, And sends a spark up:—is it true we’re wed? Yea! filthiness of body is most vile, But faithlessness of heart I do hold worse. The former, it were not so great a curse To read on the steel-mirror of her smile.",123
1905.0,With Music,/poetsorg/poem/music-0,Helen Hay Whitney,['Love'],"Dear, did we meet in some dim yesterday?     I half remember how the birds were mute     Among green leaves and tulip-tinted fruit, And on the grass, beside a stream, we lay In early twilight; faintly, far away,     Came lovely sounds adrift from silver lute,     With answered echoes of an airy flute, While Twilight waited tiptoe, fain to stay. Her violet eyes were sweet with mystery.     You looked in mine, the music rose and fell Like little, lisping laughter of the sea;         Our souls were barks, wind-wafted from the shore—      Gold cup, a rose, a ruby, who can tell?          Soft—music ceases—I recall no more.",111
1899.0,The Heart of the Woman,/poetsorg/poem/heart-woman-0,W. B. Yeats,['Love'],"O what to me the little room    That was brimmed up with prayer and rest;    He bade me out into the gloom,    And my breast lies upon his breast.        O what to me my mother's care, The house where I was safe and warm;    The shadowy blossom of my hair    Will hide us from the bitter storm.        O hiding hair and dewy eyes,    I am no more with life and death, My heart upon his warm heart lies,    My breath is mixed into his breath.",120
1896.0,"A Shropshire Lad, XXXVI",/poetsorg/poem/shropshire-lad-xxxvi,A. E. Housman,['Love'],"White in the moon the long road lies,     The moon stands blank above;   White in the moon the long road lies     That leads me from my love.      Still hangs the hedge without a gust,   Still, still the shadows stay:   My feet upon the moonlit dust     Pursue the ceaseless way.      The world is round, so travellers tell,     And straight though reach the track,   Trudge on, trudge on, ’twill all be well,     The way will guide one back.      But ere the circle homeward hies     Far, far must it remove:   White in the moon the long road lies     That leads me from my love.",154
1890.0,It's all I have to bring today (26),/poetsorg/poem/its-all-i-have-bring-today-26,Emily Dickinson,['Love'],"It's all I have to bring today— This, and my heart beside— This, and my heart, and all the fields— And all the meadows wide— Be sure you count—should I forget Some one the sum could tell— This, and my heart, and all the Bees Which in the Clover dwell.",50
1909.0,Modern Love: XXXI,/poetsorg/poem/modern-love-xxxi,George Meredith,['Love'],"This golden head has wit in it. I live Again, and a far higher life, near her. Some women like a young philosopher; Perchance because he is diminutive. For woman’s manly god must not exceed Proportions of the natural nursing size. Great poets and great sages draw no prize With women: but the little lap-dog breed, Who can be hugged, or on a mantel-piece Perched up for adoration, these obtain Her homage. And of this we men are vain? Of this! ’T is ordered for the world’s increase! Small flattery! Yet she has that rare gift To beauty, Common Sense. I am approved. It is not half so nice as being loved, And yet I do prefer it. What’s my drift?",121
1904.0,Never give all the heart,/poetsorg/poem/never-give-all-heart,W. B. Yeats,['Love'],"Never give all the heart, for love Will hardly seem worth thinking of To passionate women if it seem Certain, and they never dream That it fades out from kiss to kiss; For everything that's lovely is But a brief, dreamy, kind delight. O never give the heart outright, For they, for all smooth lips can say, Have given their hearts up to the play. And who could play it well enough If deaf and dumb and blind with love? He that made this knows all the cost, For he gave all his heart and lost.",96
1896.0,Invitation to Love,/poetsorg/poem/invitation-love,Paul Laurence Dunbar,['Love'],"Come when the nights are bright with stars    Or when the moon is mellow; Come when the sun his golden bars    Drops on the hay-field yellow. Come in the twilight soft and gray, Come in the night or come in the day, Come, O love, whene'er you may,    And you are welcome, welcome.  You are sweet, O Love, dear Love, You are soft as the nesting dove. Come to my heart and bring it rest As the bird flies home to its welcome nest.  Come when my heart is full of grief    Or when my heart is merry; Come with the falling of the leaf    Or with the redd'ning cherry. Come when the year's first blossom blows, Come when the summer gleams and glows, Come with the winter's drifting snows,    And you are welcome, welcome.",155
